DSU,Stage,N,E,ipf,ssf,shuffle,Score,Score Error
Adaptive2/squashing:cross_node_write,0,1000000,64000000,0.02,0.65,true,0.000,0.000
Adaptive2/squashing:this_node_read_success,0,1000000,64000000,0.02,0.65,true,1318838.500,2338726.924
Adaptive2/squashing:this_node_write,0,1000000,64000000,0.02,0.65,true,0.000,0.000
Adaptive2/squashing:global_data_read_write,0,1000000,64000000,0.02,0.65,true,0.000,0.000
Adaptive2/squashing:same_set_requests_true,0,1000000,64000000,0.02,0.65,true,39615029.500,2209.674
Adaptive2/squashing:same_set_requests_false,0,1000000,64000000,0.02,0.65,true,1040.500,2357.849
Adaptive2/squashing:union_requests,0,1000000,64000000,0.02,0.65,true,21336250.000,1638.786
Adaptive2/squashing,1,1000000,64000000,0.02,0.65,true,2696823.402,660823.632
Adaptive2/squashing:cross_node_read,1,1000000,64000000,0.02,0.65,true,6063777.667,11230991.438
Adaptive2/squashing:this_node_read,1,1000000,64000000,0.02,0.65,true,243891817.667,139280.648
Adaptive2/squashing:cross_node_write,1,1000000,64000000,0.02,0.65,true,0.000,0.000
Adaptive2/squashing:this_node_read_success,1,1000000,64000000,0.02,0.65,true,1313803.500,2339175.330
Adaptive2/squashing:this_node_write,1,1000000,64000000,0.02,0.65,true,0.000,0.000
Adaptive2/squashing:global_data_read_write,1,1000000,64000000,0.02,0.65,true,0.000,0.000
Adaptive2/squashing:same_set_requests_true,1,1000000,64000000,0.02,0.65,true,39616284.167,2473.710
Adaptive2/squashing:same_set_requests_false,1,1000000,64000000,0.02,0.65,true,1025.333,2334.411
Adaptive2/squashing:union_requests,1,1000000,64000000,0.02,0.65,true,21335010.500,288.650
Adaptive2/squashing,2,1000000,64000000,0.02,0.65,true,2720949.490,673462.023
Adaptive2/squashing:cross_node_read,2,1000000,64000000,0.02,0.65,true,1943859.667,1443382.930
Adaptive2/squashing:this_node_read,2,1000000,64000000,0.02,0.65,true,244245973.667,456743.711
Adaptive2/squashing:cross_node_write,2,1000000,64000000,0.02,0.65,true,0.000,0.000
Adaptive2/squashing:this_node_read_success,2,1000000,64000000,0.02,0.65,true,678225.500,622398.493
Adaptive2/squashing:this_node_write,2,1000000,64000000,0.02,0.65,true,30354.000,74287.163
Adaptive2/squashing:global_data_read_write,2,1000000,64000000,0.02,0.65,true,0.000,0.000
Adaptive2/squashing:same_set_requests_true,2,1000000,64000000,0.02,0.65,true,39618788.667,1913.882
Adaptive2/squashing:same_set_requests_false,2,1000000,64000000,0.02,0.65,true,95.333,57.695
Adaptive2/squashing:union_requests,2,1000000,64000000,0.02,0.65,true,21333619.000,1912.647
Adaptive3/squashing,0,1000000,64000000,0.02,0.65,true,1485367.267,474378.842
Adaptive3/squashing:cross_node_read,0,1000000,64000000,0.02,0.65,true,21408801.500,1668325.819
Adaptive3/squashing:this_node_read,0,1000000,64000000,0.02,0.65,true,205032857.167,893696.468
Adaptive3/squashing:cross_node_write,0,1000000,64000000,0.02,0.65,true,0.000,0.000
Adaptive3/squashing:this_node_read_success,0,1000000,64000000,0.02,0.65,true,98697478.000,319289.088
Adaptive3/squashing:this_node_write,0,1000000,64000000,0.02,0.65,true,10345.000,24564.836
Adaptive3/squashing:global_data_read_write,0,1000000,64000000,0.02,0.65,true,0.000,0.000
Adaptive3/squashing:same_set_requests_true,0,1000000,64000000,0.02,0.65,true,39616070.000,1638.786
Adaptive3/squashing:same_set_requests_false,0,1000000,64000000,0.02,0.65,true,0.000,0.000
Adaptive3/squashing:union_requests,0,1000000,64000000,0.02,0.65,true,21336250.000,1638.786
Adaptive3/squashing,1,1000000,64000000,0.02,0.65,true,1486416.728,474869.864
Adaptive3/squashing:cross_node_read,1,1000000,64000000,0.02,0.65,true,21277679.500,1491663.982
Adaptive3/squashing:this_node_read,1,1000000,64000000,0.02,0.65,true,204958393.167,806917.504
Adaptive3/squashing:cross_node_write,1,1000000,64000000,0.02,0.65,true,0.000,0.000
Adaptive3/squashing:this_node_read_success,1,1000000,64000000,0.02,0.65,true,98725690.000,279525.371
Adaptive3/squashing:this_node_write,1,1000000,64000000,0.02,0.65,true,1346.500,3273.801
Adaptive3/squashing:global_data_read_write,1,1000000,64000000,0.02,0.65,true,0.000,0.000
Adaptive3/squashing:same_set_requests_true,1,1000000,64000000,0.02,0.65,true,39617309.500,288.650
Adaptive3/squashing:same_set_requests_false,1,1000000,64000000,0.02,0.65,true,0.000,0.000
Adaptive3/squashing:union_requests,1,1000000,64000000,0.02,0.65,true,21335010.500,288.650
Adaptive3/squashing,2,1000000,64000000,0.02,0.65,true,1485340.521,474604.213
Adaptive3/squashing:cross_node_read,2,1000000,64000000,0.02,0.65,true,21402614.833,1613212.114
Adaptive3/squashing:this_node_read,2,1000000,64000000,0.02,0.65,true,205301379.667,1167981.050
Adaptive3/squashing:cross_node_write,2,1000000,64000000,0.02,0.65,true,0.000,0.000
Adaptive3/squashing:this_node_read_success,2,1000000,64000000,0.02,0.65,true,98937959.000,59574.286
Adaptive3/squashing:this_node_write,2,1000000,64000000,0.02,0.65,true,2644.833,6444.744
Adaptive3/squashing:global_data_read_write,2,1000000,64000000,0.02,0.65,true,0.000,0.000
Adaptive3/squashing:same_set_requests_true,2,1000000,64000000,0.02,0.65,true,39618884.000,1912.647
Adaptive3/squashing:same_set_requests_false,2,1000000,64000000,0.02,0.65,true,0.000,0.000
Adaptive3/squashing:union_requests,2,1000000,64000000,0.02,0.65,true,21333619.000,1912.647
Adaptive2/halfing,0,1000000,4000000,0.1,0.65,true,2371415.578,545243.338
Adaptive2/halfing:cross_node_read,0,1000000,4000000,0.1,0.65,true,1510059.667,1477663.704
Adaptive2/halfing:this_node_read,0,1000000,4000000,0.1,0.65,true,15261980.333,14815.323
Adaptive2/halfing:cross_node_write,0,1000000,4000000,0.1,0.65,true,28.167,68.994
Adaptive2/halfing:this_node_read_success,0,1000000,4000000,0.1,0.65,true,447770.167,371675.161
Adaptive2/halfing:this_node_write,0,1000000,4000000,0.1,0.65,true,24.500,60.012
Adaptive2/halfing:global_data_read_write,0,1000000,4000000,0.1,0.65,true,0.000,0.000
Adaptive2/halfing:same_set_requests_true,0,1000000,4000000,0.1,0.65,true,2471970.333,5092.646
Adaptive2/halfing:same_set_requests_false,0,1000000,4000000,0.1,0.65,true,3212.167,4347.694
Adaptive2/halfing:union_requests,0,1000000,4000000,0.1,0.65,true,1334298.500,1495.830
Adaptive2/halfing,1,1000000,4000000,0.1,0.65,true,2372337.714,538996.747
Adaptive2/halfing:cross_node_read,1,1000000,4000000,0.1,0.65,true,1501722.667,1484845.250
Adaptive2/halfing:this_node_read,1,1000000,4000000,0.1,0.65,true,15264577.333,20625.757
Adaptive2/halfing:cross_node_write,1,1000000,4000000,0.1,0.65,true,2.333,5.715
Adaptive2/halfing:this_node_read_success,1,1000000,4000000,0.1,0.65,true,465495.000,348923.266
Adaptive2/halfing:this_node_write,1,1000000,4000000,0.1,0.65,true,1.667,4.082
Adaptive2/halfing:global_data_read_write,1,1000000,4000000,0.1,0.65,true,0.000,0.000
Adaptive2/halfing:same_set_requests_true,1,1000000,4000000,0.1,0.65,true,2473718.333,3882.022
Adaptive2/halfing:same_set_requests_false,1,1000000,4000000,0.1,0.65,true,3133.167,4136.531
Adaptive2/halfing:union_requests,1,1000000,4000000,0.1,0.65,true,1332629.500,1062.034
Adaptive2/halfing,2,1000000,4000000,0.1,0.65,true,2382692.858,531973.131
Adaptive2/halfing:cross_node_read,2,1000000,4000000,0.1,0.65,true,1187439.333,909476.811
Adaptive2/halfing:this_node_read,2,1000000,4000000,0.1,0.65,true,15439042.000,149467.988
Adaptive2/halfing:cross_node_write,2,1000000,4000000,0.1,0.65,true,0.000,0.000
Adaptive2/halfing:this_node_read_success,2,1000000,4000000,0.1,0.65,true,605139.333,414990.055
Adaptive2/halfing:this_node_write,2,1000000,4000000,0.1,0.65,true,42724.000,103338.666
Adaptive2/halfing:global_data_read_write,2,1000000,4000000,0.1,0.65,true,0.000,0.000
Adaptive2/halfing:same_set_requests_true,2,1000000,4000000,0.1,0.65,true,2475993.667,1910.174
Adaptive2/halfing:same_set_requests_false,2,1000000,4000000,0.1,0.65,true,1858.333,1160.456
Adaptive2/halfing:union_requests,2,1000000,4000000,0.1,0.65,true,1331739.000,1672.745
Adaptive3/halfing,0,1000000,4000000,0.1,0.65,true,1376877.161,428075.406
Adaptive3/halfing:cross_node_read,0,1000000,4000000,0.1,0.65,true,1850824.500,618099.677
Adaptive3/halfing:this_node_read,0,1000000,4000000,0.1,0.65,true,13140201.833,333908.594
Adaptive3/halfing:cross_node_write,0,1000000,4000000,0.1,0.65,true,28.667,70.219
Adaptive3/halfing:this_node_read_success,0,1000000,4000000,0.1,0.65,true,6108444.000,116496.113
Adaptive3/halfing:this_node_write,0,1000000,4000000,0.1,0.65,true,33785.167,66892.950
Adaptive3/halfing:global_data_read_write,0,1000000,4000000,0.1,0.65,true,0.000,0.000
Adaptive3/halfing:same_set_requests_true,0,1000000,4000000,0.1,0.65,true,2474236.500,722.787
Adaptive3/halfing:same_set_requests_false,0,1000000,4000000,0.1,0.65,true,946.000,840.693
Adaptive3/halfing:union_requests,0,1000000,4000000,0.1,0.65,true,1334298.500,1495.830
Adaptive3/halfing,1,1000000,4000000,0.1,0.65,true,1391656.164,436996.466
Adaptive3/halfing:cross_node_read,1,1000000,4000000,0.1,0.65,true,1751015.000,441502.743
Adaptive3/halfing:this_node_read,1,1000000,4000000,0.1,0.65,true,13055961.167,259058.751
Adaptive3/halfing:cross_node_write,1,1000000,4000000,0.1,0.65,true,2.333,5.715
Adaptive3/halfing:this_node_read_success,1,1000000,4000000,0.1,0.65,true,6114515.000,49115.499
Adaptive3/halfing:this_node_write,1,1000000,4000000,0.1,0.65,true,7704.500,16687.773
Adaptive3/halfing:global_data_read_write,1,1000000,4000000,0.1,0.65,true,0.000,0.000
Adaptive3/halfing:same_set_requests_true,1,1000000,4000000,0.1,0.65,true,2475992.167,1986.299
Adaptive3/halfing:same_set_requests_false,1,1000000,4000000,0.1,0.65,true,859.333,924.350
Adaptive3/halfing:union_requests,1,1000000,4000000,0.1,0.65,true,1332629.500,1062.034
Adaptive3/halfing,2,1000000,4000000,0.1,0.65,true,1381218.172,435180.783
Adaptive3/halfing:cross_node_read,2,1000000,4000000,0.1,0.65,true,1719257.167,388093.708
Adaptive3/halfing:this_node_read,2,1000000,4000000,0.1,0.65,true,13127932.667,313674.368
Adaptive3/halfing:cross_node_write,2,1000000,4000000,0.1,0.65,true,0.000,0.000
Adaptive3/halfing:this_node_read_success,2,1000000,4000000,0.1,0.65,true,6206012.167,46039.188
Adaptive3/halfing:this_node_write,2,1000000,4000000,0.1,0.65,true,10570.500,24265.550
Adaptive3/halfing:global_data_read_write,2,1000000,4000000,0.1,0.65,true,0.000,0.000
Adaptive3/halfing:same_set_requests_true,2,1000000,4000000,0.1,0.65,true,2477023.833,2579.591
Adaptive3/halfing:same_set_requests_false,2,1000000,4000000,0.1,0.65,true,828.167,906.846
Adaptive3/halfing:union_requests,2,1000000,4000000,0.1,0.65,true,1331739.000,1672.745
Adaptive2/squashing,0,1000000,4000000,0.1,0.65,true,2484558.604,525380.333
Adaptive2/squashing:cross_node_read,0,1000000,4000000,0.1,0.65,true,1258523.833,1411195.854
Adaptive2/squashing:this_node_read,0,1000000,4000000,0.1,0.65,true,15232440.000,49923.539
Adaptive2/squashing:cross_node_write,0,1000000,4000000,0.1,0.65,true,28.500,69.810
Adaptive2/squashing:this_node_read_success,0,1000000,4000000,0.1,0.65,true,340547.000,319818.152
Adaptive2/squashing:this_node_write,0,1000000,4000000,0.1,0.65,true,24.167,59.196
Adaptive2/squashing:global_data_read_write,0,1000000,4000000,0.1,0.65,true,0.000,0.000
Adaptive2/squashing:same_set_requests_true,0,1000000,4000000,0.1,0.65,true,2472939.167,2998.013
Adaptive2/squashing:same_set_requests_false,0,1000000,4000000,0.1,0.65,true,2243.333,2334.656
Adaptive2/squashing:union_requests,0,1000000,4000000,0.1,0.65,true,1334298.500,1495.830
Adaptive2/squashing,1,1000000,4000000,0.1,0.65,true,2447646.384,487487.906
Adaptive2/squashing:cross_node_read,1,1000000,4000000,0.1,0.65,true,1252463.833,1416520.547
Adaptive2/squashing:this_node_read,1,1000000,4000000,0.1,0.65,true,15227840.833,51764.400
Adaptive2/squashing:cross_node_write,1,1000000,4000000,0.1,0.65,true,2.333,5.715
Adaptive2/squashing:this_node_read_success,1,1000000,4000000,0.1,0.65,true,346615.667,312665.405
Adaptive2/squashing:this_node_write,1,1000000,4000000,0.1,0.65,true,1.667,4.082
Adaptive2/squashing:global_data_read_write,1,1000000,4000000,0.1,0.65,true,0.000,0.000
Adaptive2/squashing:same_set_requests_true,1,1000000,4000000,0.1,0.65,true,2474689.500,2276.557
Adaptive2/squashing:same_set_requests_false,1,1000000,4000000,0.1,0.65,true,2162.000,2168.149
Adaptive2/squashing:union_requests,1,1000000,4000000,0.1,0.65,true,1332629.500,1062.034
Adaptive2/squashing,2,1000000,4000000,0.1,0.65,true,2474845.060,507270.942
Adaptive2/squashing:cross_node_read,2,1000000,4000000,0.1,0.65,true,908827.667,742316.932
Adaptive2/squashing:this_node_read,2,1000000,4000000,0.1,0.65,true,15344628.167,177679.826
Adaptive2/squashing:cross_node_write,2,1000000,4000000,0.1,0.65,true,0.000,0.000
Adaptive2/squashing:this_node_read_success,2,1000000,4000000,0.1,0.65,true,400460.333,316386.093
Adaptive2/squashing:this_node_write,2,1000000,4000000,0.1,0.65,true,49278.500,118873.414
Adaptive2/squashing:global_data_read_write,2,1000000,4000000,0.1,0.65,true,0.000,0.000
Adaptive2/squashing:same_set_requests_true,2,1000000,4000000,0.1,0.65,true,2476397.000,2153.246
Adaptive2/squashing:same_set_requests_false,2,1000000,4000000,0.1,0.65,true,1455.000,750.363
Adaptive2/squashing:union_requests,2,1000000,4000000,0.1,0.65,true,1331739.000,1672.745
Adaptive3/squashing,0,1000000,4000000,0.1,0.65,true,1386469.991,410443.537
Adaptive3/squashing:cross_node_read,0,1000000,4000000,0.1,0.65,true,1780656.500,572454.739
Adaptive3/squashing:this_node_read,0,1000000,4000000,0.1,0.65,true,13116143.833,318029.067
Adaptive3/squashing:cross_node_write,0,1000000,4000000,0.1,0.65,true,28.333,69.402
Adaptive3/squashing:this_node_read_success,0,1000000,4000000,0.1,0.65,true,6140515.000,100450.530
Adaptive3/squashing:this_node_write,0,1000000,4000000,0.1,0.65,true,34119.500,67075.388
Adaptive3/squashing:global_data_read_write,0,1000000,4000000,0.1,0.65,true,0.000,0.000
Adaptive3/squashing:same_set_requests_true,0,1000000,4000000,0.1,0.65,true,2474237.833,720.488
Adaptive3/squashing:same_set_requests_false,0,1000000,4000000,0.1,0.65,true,944.667,841.317
Adaptive3/squashing:union_requests,0,1000000,4000000,0.1,0.65,true,1334298.500,1495.830
Adaptive3/squashing,1,1000000,4000000,0.1,0.65,true,1406276.818,429128.375
Adaptive3/squashing:cross_node_read,1,1000000,4000000,0.1,0.65,true,1680679.000,384398.574
Adaptive3/squashing:this_node_read,1,1000000,4000000,0.1,0.65,true,13030351.500,234992.143
Adaptive3/squashing:cross_node_write,1,1000000,4000000,0.1,0.65,true,2.500,6.124
Adaptive3/squashing:this_node_read_success,1,1000000,4000000,0.1,0.65,true,6143920.167,34597.502
Adaptive3/squashing:this_node_write,1,1000000,4000000,0.1,0.65,true,8071.167,16703.573
Adaptive3/squashing:global_data_read_write,1,1000000,4000000,0.1,0.65,true,0.000,0.000
Adaptive3/squashing:same_set_requests_true,1,1000000,4000000,0.1,0.65,true,2475991.833,1985.940
Adaptive3/squashing:same_set_requests_false,1,1000000,4000000,0.1,0.65,true,859.667,923.999
Adaptive3/squashing:union_requests,1,1000000,4000000,0.1,0.65,true,1332629.500,1062.034
Adaptive3/squashing,2,1000000,4000000,0.1,0.65,true,1407749.042,439043.395
Adaptive3/squashing:cross_node_read,2,1000000,4000000,0.1,0.65,true,1635168.167,313439.693
Adaptive3/squashing:this_node_read,2,1000000,4000000,0.1,0.65,true,13085921.833,275856.192
Adaptive3/squashing:cross_node_write,2,1000000,4000000,0.1,0.65,true,0.000,0.000
Adaptive3/squashing:this_node_read_success,2,1000000,4000000,0.1,0.65,true,6231871.333,69044.872
Adaptive3/squashing:this_node_write,2,1000000,4000000,0.1,0.65,true,11030.000,24596.300
Adaptive3/squashing:global_data_read_write,2,1000000,4000000,0.1,0.65,true,0.000,0.000
Adaptive3/squashing:same_set_requests_true,2,1000000,4000000,0.1,0.65,true,2477023.833,2579.591
Adaptive3/squashing:same_set_requests_false,2,1000000,4000000,0.1,0.65,true,828.167,906.846
Adaptive3/squashing:union_requests,2,1000000,4000000,0.1,0.65,true,1331739.000,1672.745
Adaptive2/halfing,0,1000000,16000000,0.1,0.65,true,2446340.513,669157.588
Adaptive2/halfing:cross_node_read,0,1000000,16000000,0.1,0.65,true,5212016.167,3884859.247
Adaptive2/halfing:this_node_read,0,1000000,16000000,0.1,0.65,true,61186551.333,25999.751
Adaptive2/halfing:cross_node_write,0,1000000,16000000,0.1,0.65,true,0.000,0.000
Adaptive2/halfing:this_node_read_success,0,1000000,16000000,0.1,0.65,true,380807.500,492616.889
Adaptive2/halfing:this_node_write,0,1000000,16000000,0.1,0.65,true,0.000,0.000
Adaptive2/halfing:global_data_read_write,0,1000000,16000000,0.1,0.65,true,0.000,0.000
Adaptive2/halfing:same_set_requests_true,0,1000000,16000000,0.1,0.65,true,9898926.000,4886.287
Adaptive2/halfing:same_set_requests_false,0,1000000,16000000,0.1,0.65,true,3188.000,4122.437
Adaptive2/halfing:union_requests,0,1000000,16000000,0.1,0.65,true,5335902.000,1705.608
Adaptive2/halfing,1,1000000,16000000,0.1,0.65,true,2454455.491,672461.779
Adaptive2/halfing:cross_node_read,1,1000000,16000000,0.1,0.65,true,5233420.500,3866338.552
Adaptive2/halfing:this_node_read,1,1000000,16000000,0.1,0.65,true,61197520.667,44157.331
Adaptive2/halfing:cross_node_write,1,1000000,16000000,0.1,0.65,true,0.000,0.000
Adaptive2/halfing:this_node_read_success,1,1000000,16000000,0.1,0.65,true,373682.167,496353.605
Adaptive2/halfing:this_node_write,1,1000000,16000000,0.1,0.65,true,0.000,0.000
Adaptive2/halfing:global_data_read_write,1,1000000,16000000,0.1,0.65,true,0.000,0.000
Adaptive2/halfing:same_set_requests_true,1,1000000,16000000,0.1,0.65,true,9900660.000,3983.082
Adaptive2/halfing:same_set_requests_false,1,1000000,16000000,0.1,0.65,true,3181.500,4169.820
Adaptive2/halfing:union_requests,1,1000000,16000000,0.1,0.65,true,5334174.500,1215.396
Adaptive2/halfing,2,1000000,16000000,0.1,0.65,true,2456733.996,672907.343
Adaptive2/halfing:cross_node_read,2,1000000,16000000,0.1,0.65,true,5358156.000,3603650.704
Adaptive2/halfing:this_node_read,2,1000000,16000000,0.1,0.65,true,61866610.333,410193.192
Adaptive2/halfing:cross_node_write,2,1000000,16000000,0.1,0.65,true,0.000,0.000
Adaptive2/halfing:this_node_read_success,2,1000000,16000000,0.1,0.65,true,326972.000,276727.971
Adaptive2/halfing:this_node_write,2,1000000,16000000,0.1,0.65,true,17840.333,43598.852
Adaptive2/halfing:global_data_read_write,2,1000000,16000000,0.1,0.65,true,0.000,0.000
Adaptive2/halfing:same_set_requests_true,2,1000000,16000000,0.1,0.65,true,9903565.667,477.265
Adaptive2/halfing:same_set_requests_false,2,1000000,16000000,0.1,0.65,true,1538.333,695.967
Adaptive2/halfing:union_requests,2,1000000,16000000,0.1,0.65,true,5333077.000,341.779
Adaptive3/halfing,0,1000000,16000000,0.1,0.65,true,1418121.857,534125.254
Adaptive3/halfing:cross_node_read,0,1000000,16000000,0.1,0.65,true,7191058.167,1992027.826
Adaptive3/halfing:this_node_read,0,1000000,16000000,0.1,0.65,true,52065719.333,888346.431
Adaptive3/halfing:cross_node_write,0,1000000,16000000,0.1,0.65,true,0.000,0.000
Adaptive3/halfing:this_node_read_success,0,1000000,16000000,0.1,0.65,true,24048934.333,641483.601
Adaptive3/halfing:this_node_write,0,1000000,16000000,0.1,0.65,true,5673.667,12082.392
Adaptive3/halfing:global_data_read_write,0,1000000,16000000,0.1,0.65,true,0.000,0.000
